realisation,condition,velocity_error_sigma_kms,intrinsic_velocity_sigma_kms,effective_per_component_sigma_kms,delta_v_kms,delta_v_over_effective_sigma,mc_seed_base,velocity_seed_offset,intrinsic_velocity_seed,observational_error_seed,velocity_direction_angle_rad,stage1_fracture_scale_pc,stage1_groups,target_parent_status,mean_completeness,mean_purity,mean_jaccard,strict_recoveries_of_8,formal_overlap_resolved,overlap_best_groups_separate,mean_fragment_count,s3_passes,s3_significant_flags,s3_accepted_splits,s3_final_groups,s3_orphans
216,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260941,20261047,1.9439310169952213,16.827338515316328,96,target_parent_tested,0.9755107951188894,0.8851932923699599,0.8621147137429033,8,True,True,1.125,2,1,1,3,34
216,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260941,20261047,1.9439310169952213,16.827338515316328,96,target_parent_tested,0.9755107951188894,0.8849635991111104,0.8620972629466545,8,True,True,1.125,2,1,1,3,34
216,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260941,20261047,1.9439310169952213,16.827338515316328,96,target_parent_tested,0.9756068504467582,0.8877148737033317,0.8650317626889017,8,True,True,1.125,2,1,1,3,39
216,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260941,20261047,1.9439310169952213,16.827338515316328,96,target_parent_tested,0.9966216216216216,0.7605526066225863,0.7576679912379709,6,False,False,1.0,1,0,0,1,0
216,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260941,20261047,1.9439310169952213,16.827338515316328,96,target_parent_tested,0.9966216216216216,0.7605526066225863,0.7576679912379709,6,False,False,1.0,1,0,0,1,0
217,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260942,20261048,2.080223352259934,17.040104933363203,100,target_parent_tested,0.9986338797814208,0.862694087545019,0.8614000472796335,8,True,True,1.0,2,1,1,2,14
217,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260942,20261048,2.080223352259934,17.040104933363203,100,target_parent_tested,0.9979508196721312,0.86205435579608,0.8601135852382882,8,True,True,1.0,2,1,1,2,14
217,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260942,20261048,2.080223352259934,17.040104933363203,100,target_parent_tested,0.9979508196721312,0.8620220445342663,0.8601019216464014,8,True,True,1.0,2,1,1,2,14
217,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260942,20261048,2.080223352259934,17.040104933363203,100,target_parent_tested,0.9863708162568304,0.8592820981548747,0.8464289707257983,8,True,True,1.0,2,1,1,2,27
217,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260942,20261048,2.080223352259934,17.040104933363203,100,target_parent_tested,1.0,0.7369765351281579,0.7369765351281579,6,False,False,1.0,1,0,0,1,0
218,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260943,20261049,4.442228358673705,17.027820392426293,101,target_parent_tested,1.0,0.912404421711836,0.912404421711836,8,True,True,1.0,2,1,1,2,25
218,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260943,20261049,4.442228358673705,17.027820392426293,101,target_parent_tested,0.9993489583333331,0.9141323628883066,0.9135384574156696,8,True,True,1.0,2,1,1,2,29
218,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260943,20261049,4.442228358673705,17.027820392426293,101,target_parent_tested,0.99609375,0.9126936749422656,0.9091345475025412,8,True,True,1.0,2,1,1,2,32
218,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260943,20261049,4.442228358673705,17.027820392426293,101,target_parent_tested,0.9837239583333331,0.9078336252345004,0.892922910948786,8,True,True,1.0,2,1,1,3,31
218,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260943,20261049,4.442228358673705,17.027820392426293,101,target_parent_tested,1.0,0.7851114481412889,0.7851114481412889,6,False,False,1.0,1,0,0,1,0
219,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260944,20261050,5.787507243924354,17.023194609192984,100,target_parent_tested,0.990234375,0.8382101349387974,0.8296895957860373,8,True,True,1.0,2,1,1,2,64
219,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260944,20261050,5.787507243924354,17.023194609192984,100,target_parent_tested,0.9895833333333331,0.8360466456429381,0.827053288463582,8,True,True,1.0,2,1,1,2,61
219,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260944,20261050,5.787507243924354,17.023194609192984,100,target_parent_tested,0.98828125,0.836567332386535,0.8263547329343373,8,True,True,1.0,2,1,1,3,54
219,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260944,20261050,5.787507243924354,17.023194609192984,100,target_parent_tested,0.9800845286885246,0.8356122460886326,0.8197068149188205,8,True,True,1.0,2,1,1,3,67
219,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260944,20261050,5.787507243924354,17.023194609192984,100,target_parent_tested,1.0,0.714451951876883,0.714451951876883,6,False,False,1.0,1,0,0,1,0
220,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260945,20261051,2.778085390359609,16.975102744849252,99,target_parent_tested,0.9973317964480874,0.8215282102797471,0.8195108570730778,8,True,True,1.0,2,1,1,2,29
220,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260945,20261051,2.778085390359609,16.975102744849252,99,target_parent_tested,0.9973317964480874,0.8214531012131319,0.8194380454163481,8,True,True,1.0,2,1,1,2,29
220,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260945,20261051,2.778085390359609,16.975102744849252,99,target_parent_tested,0.9966807547814208,0.8207684687600458,0.8182934912152866,8,True,True,1.0,2,1,1,2,29
220,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260945,20261051,2.778085390359609,16.975102744849252,99,target_parent_tested,0.992582394125683,0.8155289232660168,0.8100809692058226,8,True,True,1.0,2,1,1,2,25
220,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260945,20261051,2.778085390359609,16.975102744849252,99,target_parent_tested,0.9986979166666669,0.70654352277563,0.7063170767389124,6,False,False,1.0,1,0,0,1,0
221,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260946,20261052,3.5316183880507706,17.056517795515415,100,target_parent_tested,0.994567537568306,0.8348439953918664,0.8294249217236822,8,True,True,1.0,2,1,1,2,12
221,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260946,20261052,3.5316183880507706,17.056517795515415,100,target_parent_tested,0.9952826161202186,0.8348372488460978,0.8301467120453542,8,True,True,1.0,2,1,1,2,11
221,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260946,20261052,3.5316183880507706,17.056517795515415,100,target_parent_tested,0.9952826161202186,0.8341389248237514,0.8294859256352806,8,True,True,1.0,2,1,1,2,10
221,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260946,20261052,3.5316183880507706,17.056517795515415,100,target_parent_tested,0.9879610655737704,0.8340768553533281,0.8222232071234025,8,True,True,1.0,2,1,1,2,21
221,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260946,20261052,3.5316183880507706,17.056517795515415,100,target_parent_tested,1.0,0.7091708282424233,0.7091708282424233,7,False,False,1.0,1,0,0,1,0
222,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260947,20261053,0.3808580524317683,16.845794541725994,94,target_parent_tested,0.9973638148907104,0.8236800285881434,0.8216018708676495,8,True,True,1.0,2,1,1,2,46
222,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260947,20261053,0.3808580524317683,16.845794541725994,94,target_parent_tested,0.9959976946721312,0.8223159237151014,0.8190298139659046,8,True,True,1.0,2,1,1,2,45
222,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260947,20261053,0.3808580524317683,16.845794541725994,94,target_parent_tested,0.9952826161202186,0.8249729015824302,0.8207658214098699,8,True,True,1.0,2,1,1,2,50
222,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260947,20261053,0.3808580524317683,16.845794541725994,94,target_parent_tested,0.9892631489071038,0.8250328934199789,0.8156684131786771,8,True,True,1.0,2,1,1,2,60
222,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260947,20261053,0.3808580524317683,16.845794541725994,94,target_parent_tested,0.9986979166666669,0.6989411756329411,0.6987137374961143,6,False,False,1.0,1,0,0,1,0
223,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260948,20261054,0.5059120484247044,17.018295368341942,99,target_parent_tested,0.9993489583333331,0.8270483855899292,0.826574675272469,8,True,True,1.0,2,1,1,2,70
223,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260948,20261054,0.5059120484247044,17.018295368341942,99,target_parent_tested,0.9993169398907104,0.8236688933149628,0.8231195356408587,8,True,True,1.0,2,1,1,2,64
223,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260948,20261054,0.5059120484247044,17.018295368341942,99,target_parent_tested,0.9986338797814208,0.822785268712589,0.8216310203132318,8,True,True,1.0,2,1,1,2,62
223,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260948,20261054,0.5059120484247044,17.018295368341942,99,target_parent_tested,0.9927424863387978,0.8219787156765094,0.8166478925371563,8,True,True,1.0,2,1,1,2,72
223,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260948,20261054,0.5059120484247044,17.018295368341942,99,target_parent_tested,1.0,0.7002076513749572,0.7002076513749572,6,False,False,1.0,1,0,0,1,0
224,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260949,20261055,4.791631522912502,16.82746389211387,96,target_parent_tested,0.9972997780054644,0.8535195735353227,0.8510957960216224,8,True,True,1.0,2,1,1,2,48
224,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260949,20261055,4.791631522912502,16.82746389211387,96,target_parent_tested,0.994631574453552,0.8539123946441234,0.8491346968195478,8,True,True,1.0,2,1,1,2,53
224,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260949,20261055,4.791631522912502,16.82746389211387,96,target_parent_tested,0.9900742827868853,0.8528543264395045,0.8442642468039917,8,True,True,1.0,2,1,1,2,59
224,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260949,20261055,4.791631522912502,16.82746389211387,96,target_parent_tested,1.0,0.7249413513624128,0.7249413513624128,6,False,False,1.0,1,0,0,1,0
224,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260949,20261055,4.791631522912502,16.82746389211387,96,target_parent_tested,1.0,0.7249413513624128,0.7249413513624128,6,False,False,1.0,1,0,0,1,0
225,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260950,20261056,1.7755976403479343,17.048388529750305,102,target_parent_tested,0.998014856557377,0.9173641780503264,0.9153925630214698,8,True,True,1.0,2,1,1,2,3
225,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260950,20261056,1.7755976403479343,17.048388529750305,102,target_parent_tested,0.998014856557377,0.9173641780503264,0.9153925630214698,8,True,True,1.0,2,1,1,2,3
225,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260950,20261056,1.7755976403479343,17.048388529750305,102,target_parent_tested,0.9830408982240436,0.9180186283121066,0.9010595265361504,8,True,True,1.0,2,1,1,3,9
225,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260950,20261056,1.7755976403479343,17.048388529750305,102,target_parent_tested,0.9749402322404372,0.9180186283121066,0.8929588605525437,8,True,True,1.0,2,1,1,3,20
225,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260950,20261056,1.7755976403479343,17.048388529750305,102,target_parent_tested,1.0,0.7926861815035959,0.7926861815035959,7,False,False,1.0,1,0,0,1,0
226,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260951,20261057,0.2529911273304378,17.048388529750305,99,target_parent_tested,0.9993169398907104,0.8107011127666964,0.8100608448391945,7,True,True,1.0,2,1,1,4,13
226,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260951,20261057,0.2529911273304378,17.048388529750305,99,target_parent_tested,0.9946956113387978,0.8093130387393334,0.8044559152986214,7,True,True,1.0,2,1,1,4,18
226,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260951,20261057,0.2529911273304378,17.048388529750305,99,target_parent_tested,0.992678449453552,0.8092368364918943,0.8025143520946819,7,True,True,1.0,2,1,1,4,21
226,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260951,20261057,0.2529911273304378,17.048388529750305,99,target_parent_tested,1.0,0.6787021023758009,0.6787021023758009,5,False,False,1.0,1,0,0,1,0
226,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260951,20261057,0.2529911273304378,17.048388529750305,99,target_parent_tested,1.0,0.6787021023758009,0.6787021023758009,5,False,False,1.0,1,0,0,1,0
227,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260952,20261058,2.045015659891393,16.823775898177065,96,target_parent_tested,0.9953195382882882,0.9020079681840762,0.898337833477637,8,True,True,1.0,2,1,1,3,17
227,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260952,20261058,2.045015659891393,16.823775898177065,96,target_parent_tested,0.9953195382882882,0.9024613172085196,0.8987709548601985,8,True,True,1.0,2,1,1,3,19
227,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260952,20261058,2.045015659891393,16.823775898177065,96,target_parent_tested,0.9946684966216216,0.9007076446343321,0.89650989717396,8,True,True,1.0,2,1,1,3,18
227,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260952,20261058,2.045015659891393,16.823775898177065,96,target_parent_tested,0.9893000710751736,0.9002042258763922,0.8913632257163171,8,True,True,1.0,2,1,1,3,29
227,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260952,20261058,2.045015659891393,16.823775898177065,96,target_parent_tested,0.9953195382882882,0.7771152041481928,0.774250938490147,6,False,False,1.0,1,0,0,1,0
228,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260953,20261059,6.050901819971508,17.027820392426293,101,target_parent_tested,0.9993489583333331,0.8684701694772508,0.8679209653918625,8,True,True,1.0,2,1,1,2,26
228,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260953,20261059,6.050901819971508,17.027820392426293,101,target_parent_tested,0.9986658982240436,0.8689612924583696,0.8678574243792117,8,True,True,1.0,2,1,1,2,28
228,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260953,20261059,6.050901819971508,17.027820392426293,101,target_parent_tested,0.9973317964480874,0.8666755219132214,0.8645108934591512,8,True,True,1.0,2,1,1,2,26
228,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260953,20261059,6.050901819971508,17.027820392426293,101,target_parent_tested,0.9864028346994536,0.8627065693071823,0.8516321663368442,8,True,True,1.0,2,1,1,2,36
228,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260953,20261059,6.050901819971508,17.027820392426293,101,target_parent_tested,1.0,0.7485747106351259,0.7485747106351259,6,False,False,1.0,1,0,0,1,0
229,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260954,20261060,2.1516557360614548,17.027820392426293,100,target_parent_tested,1.0,0.8970959594157212,0.8970959594157212,8,True,True,1.0,2,1,1,2,16
229,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260954,20261060,2.1516557360614548,17.027820392426293,100,target_parent_tested,0.9986338797814208,0.8975798841413903,0.8964138874396793,8,True,True,1.0,2,1,1,2,19
229,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260954,20261060,2.1516557360614548,17.027820392426293,100,target_parent_tested,0.9972997780054644,0.8986578199082199,0.8963687345439366,8,True,True,1.0,2,1,1,2,23
229,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260954,20261060,2.1516557360614548,17.027820392426293,100,target_parent_tested,1.0,0.7803108185919975,0.7803108185919975,6,False,False,1.0,1,0,0,1,0
229,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260954,20261060,2.1516557360614548,17.027820392426293,100,target_parent_tested,1.0,0.7803108185919975,0.7803108185919975,6,False,False,1.0,1,0,0,1,0
230,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260955,20261061,3.753010125861641,17.048388529750305,102,target_parent_tested,0.997982838114754,0.8971162143974626,0.8951057990579853,8,True,True,1.0,2,1,1,2,3
230,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260955,20261061,3.753010125861641,17.048388529750305,102,target_parent_tested,0.997982838114754,0.8971162143974626,0.8951057990579853,8,True,True,1.0,2,1,1,2,3
230,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260955,20261061,3.753010125861641,17.048388529750305,102,target_parent_tested,0.9972997780054644,0.8971162143974626,0.8944227389486956,8,True,True,1.0,2,1,1,2,4
230,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260955,20261061,3.753010125861641,17.048388529750305,102,target_parent_tested,0.9907573428961748,0.8963897515103952,0.8872461646020883,8,True,True,1.0,2,1,1,2,13
230,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260955,20261061,3.753010125861641,17.048388529750305,102,target_parent_tested,1.0,0.7724348092556186,0.7724348092556186,7,False,False,1.0,1,0,0,1,0
231,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260956,20261062,1.5892769390402943,16.85484258107372,96,target_parent_tested,0.9946684966216216,0.908464280340442,0.904081377284594,8,True,True,1.0,2,1,1,2,59
231,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260956,20261062,1.5892769390402943,16.85484258107372,96,target_parent_tested,0.9946684966216216,0.910278412729149,0.9058955096733008,8,True,True,1.0,2,1,1,2,62
231,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260956,20261062,1.5892769390402943,16.85484258107372,96,target_parent_tested,0.9872508907473048,0.9084088233750474,0.8976878626351227,8,True,True,1.0,2,1,1,2,70
231,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260956,20261062,1.5892769390402943,16.85484258107372,96,target_parent_tested,0.9966216216216216,0.7819023896606034,0.779017774275988,6,False,False,1.0,1,0,0,1,0
231,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260956,20261062,1.5892769390402943,16.85484258107372,96,target_parent_tested,0.9966216216216216,0.7819023896606034,0.779017774275988,6,False,False,1.0,1,0,0,1,0
232,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260957,20261063,0.9079060623006824,17.040104933363203,102,target_parent_tested,0.9986338797814208,0.8912493184086775,0.8900833217069665,8,True,True,1.0,2,1,1,2,42
232,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260957,20261063,0.9079060623006824,17.040104933363203,102,target_parent_tested,0.9986338797814208,0.8913693095637508,0.8901913842741503,8,True,True,1.0,2,1,1,2,42
232,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260957,20261063,0.9079060623006824,17.040104933363203,102,target_parent_tested,0.9972677595628416,0.8912763110251564,0.8889223487411555,8,True,True,1.0,2,1,1,2,44
232,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260957,20261063,0.9079060623006824,17.040104933363203,102,target_parent_tested,1.0,0.7703908789205712,0.7703908789205712,6,False,False,1.0,1,0,0,1,0
232,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260957,20261063,0.9079060623006824,17.040104933363203,102,target_parent_tested,1.0,0.7703908789205712,0.7703908789205712,6,False,False,1.0,1,0,0,1,0
233,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260958,20261064,2.2182915257830347,16.84314791384103,95,target_parent_tested,0.988520955638015,0.8285697452319054,0.8183145572021246,8,True,True,1.0,2,1,1,2,29
233,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260958,20261064,2.2182915257830347,16.84314791384103,95,target_parent_tested,0.9892040157473048,0.8291394691433736,0.8195212839119473,8,True,True,1.0,2,1,1,2,29
233,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260958,20261064,2.2182915257830347,16.84314791384103,95,target_parent_tested,0.9851056550915668,0.8296020282419614,0.8160540419820507,8,True,True,1.0,2,1,1,2,36
233,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260958,20261064,2.2182915257830347,16.84314791384103,95,target_parent_tested,0.9966216216216216,0.705472936894501,0.7027290344554766,6,False,False,1.0,1,0,0,1,0
233,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260958,20261064,2.2182915257830347,16.84314791384103,95,target_parent_tested,0.9966216216216216,0.705472936894501,0.7027290344554766,6,False,False,1.0,1,0,0,1,0
234,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260959,20261065,2.293532904376952,17.027820392426293,102,target_parent_tested,0.9947916666666669,0.9024663900530524,0.8973671771054856,8,True,True,1.0,2,1,1,2,10
234,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260959,20261065,2.293532904376952,17.027820392426293,102,target_parent_tested,0.9927424863387978,0.9024441150307774,0.8953401500784586,8,True,True,1.0,2,1,1,2,13
234,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260959,20261065,2.293532904376952,17.027820392426293,102,target_parent_tested,0.9933615095628416,0.9017964849721688,0.8953385426026244,8,True,True,1.0,2,1,1,2,11
234,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260959,20261065,2.293532904376952,17.027820392426293,102,target_parent_tested,0.9879930840163934,0.9010270543258544,0.8894050036045691,8,True,True,1.0,2,1,1,2,18
234,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260959,20261065,2.293532904376952,17.027820392426293,102,target_parent_tested,1.0,0.7781933234889012,0.7781933234889012,7,False,False,1.0,1,0,0,1,0
235,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260960,20261066,3.523089640724724,17.027820392426293,101,target_parent_tested,0.9972677595628416,0.8423678882484084,0.8399648811333593,8,True,True,1.0,2,1,1,2,29
235,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260960,20261066,3.523089640724724,17.027820392426293,101,target_parent_tested,0.9972677595628416,0.8423678882484084,0.8399648811333593,8,True,True,1.0,2,1,1,2,29
